CONCEDENTE|BENEFICIADO|CONVENIO|DESCRICAO_CONVENIO|CONVENIO_ORIGEM|BANCO|AGENCIA|CONTA|DATA_INICIO|DATA_TERMINO|VALOR|DATA_TRANSACAO|TIPO_CONVENIO|DATA_CELEBRACAO|EMPENHO_REF|VALOR_PARTIDA|VALOR_CONTRAPARTIDA|DESCRICAO_CONCEDENTE|DESCRICAO_BENEFICIADO|ANO|TIPO_BENEFICIADO
530541|06126351000120|180260|Promover a comercialização dos produtos alimentícios, de manejo das técnicas da agricultura familiar, livre de agrotóxicos, demonstrando o potencial econômico dos acampados e assentados da Reforma Agr|OF 250/2018|001|1233|744255|2018/11/05|2018/12/31|86602|2018/11/05|1|2018/11/05||86602|0|INSTITUTO DE TERRAS E REFORMA AGRÁRIA DE ALAGOAS|INSTITUTO NATURAGO|2018|PJ
360021|35564533000180|180235|PROGRAMA NA BASE DO ESPORTE|TERMO C.0008/2018|104|0840|0003000053262|2018/09/06|2019/09/06|48000|2018/09/06|1|2018/08/30||48000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|ASSODOS MORAE AMIG DO CONJRESID TRADUT JOÃO R |2018|PJ
510524|11418299000115|180199|Parceria para a realização de serviços, ações e atividades, no âmbito do PROGRAMA ESTRATÉGICO DE GOVERNO MAIS SAÚDE/ESPECIALIDADES: HOSPITAL DE PORTE V, serviços de média complexidade nas especialidad|Termo de Compromisso 07/2018|104|1133|0006000003382|2018/06/14|2019/06/14|1681800|2018/06/14|1|2018/06/08||1681800|0|FUNDO ESTADUAL DE SAÚDE|FUNDO MUNICIPAL DE SAUDE DE VICOSA|2018|PJ
510524|11120699000140|180160|APOIO FINANCEIRO PARA IMPLEMENTAR A PRESTAÇÃO DE SERVIÇOS, AÇÕES E ATIVIDADES DE SAÚDE DE MÉDIA COMPLEXIDADE EM INTERNAÇÕES GERAIS, EXAMES DE PATOLOGIA CLÍNICA, URGÊNCIA E EMERGÊNCIA NO HOSPITAL DAGOB|01/2018|104|3549|0006000710027|2018/04/05|2019/04/05|960000|2018/04/05|1|2018/04/04||960000|24000|FUNDO ESTADUAL DE SAÚDE|FUNDO MUN SAUDE MURICI|2018|PJ
510524|11224453000118|180182|Parceria para a realização de serviços, ações e atividades, no âmbito do PROGRAMA ESTRATÉGICO DE GOVERNO MAIS SAÚDE/ESPECIALIDADES: HOSPITAL DE PORTE V, serviços de média complexidade nas especialidad|Termo de Compromisso 08/2018|001|4372|69000|2018/06/13|2019/06/13|1803060|2018/06/13|1|2018/06/07||1803060|0|FUNDO ESTADUAL DE SAÚDE|FUNDO MUN SAUDE PAULO JACINTO|2018|PJ
510524|PF5102303|180198|Repasse de recursos financeiros para unidades de saúde do Programa de implementação da Rede de Atenção materno infantil do Estado de Alagoas|Portaria 1930/2018|104|2735|0006000600052|2018/06/05|2018/06/30|6957843.6|2018/06/05|1|2018/05/30||6957843.6|0|FUNDO ESTADUAL DE SAÚDE|PROMATER|2018|PJ
510524|PF2000004|180203|Estabelecer recursos financeiros para os municípios contemplados no Programa Prosaude.|Portaria 4125/201|104|2735|0006000000000|2018/01/01|2018/12/31|11580000|2017/12/21|1|2017/12/18||11580000|0|FUNDO ESTADUAL DE SAÚDE|PSF|2018|PJ
510526|24177917000124|180083|PROFISSIONALIZAR, CAPACITAR E ACOMPANHAR  APOSENTADOS, PENSIONISTAS E IDOSOS.|03/2018|104|0056|0003000067229|2018/03/28|2019/03/27|49565|2018/03/28|4|2018/03/27||49565|0|FUNDO ESTADUAL DE ASSISTÊNCIA SOCIAL|ASSOCIAÇÃO DOS APOSENTADOS PENSIONISTA E IDOSOS DE|2018|PJ
530541|00759221000148|180189|Comercializar de forma justa os produtos oriundos de áreas de assentamentos e acampamentos, estimular a cultura camponesa de produção e venda, estimular a preservação do meio ambiente, atenuar a ação |003/2018|104|1557|0003000040394|2018/06/14|2018/12/30|156370|2018/06/14|1|2018/06/14||156370|0|INSTITUTO DE TERRAS E REFORMA AGRÁRIA DE ALAGOAS|PASTORAL DA TERRA DE ALAGOAS|2018|PJ
530541|06126351000120|180188|Promover a comercialização dos produtos alimentícios de manejo técnicos da agricultura familiar, estimular a permanência das famílias produtoras no campo, consolidar o intercâmbio econômico e cultural|002/2018|001|1233|744247|2018/06/14|2018/12/30|78436|2018/06/14|1|2018/06/14||78436|0|INSTITUTO DE TERRAS E REFORMA AGRÁRIA DE ALAGOAS|INSTITUTO NATURAGO|2018|PJ
360021|09315870000124|180226|PROGRAMA NA BASE DO ESPORTE|TERMO C.0001/2018|104|0055|0300055330|2018/09/06|2019/09/06|48000|2018/09/06|1|2018/09/06||48000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|FEDERACAO ALAGOANA DE ATLETISMO|2018|PJ
CONCEDENTE|BENEFICIADO|CONVENIO|DESCRICAO_CONVENIO|CONVENIO_ORIGEM|BANCO|AGENCIA|CONTA|DATA_INICIO|DATA_TERMINO|VALOR|DATA_TRANSACAO|TIPO_CONVENIO|DATA_CELEBRACAO|EMPENHO_REF|VALOR_PARTIDA|VALOR_CONTRAPARTIDA|DESCRICAO_CONCEDENTE|DESCRICAO_BENEFICIADO|ANO|TIPO_BENEFICIADO
